1993	6	MDW	1025.0
1993	7	ORD	21449.0
1994	1	MDW	2643.0
1994	2	ORD	21182.0
1994	3	MDW	2614.0
1994	4	ORD	22216.0
1994	5	MDW	2956.0
1994	6	ORD	19680.0
1994	7	MDW	2404.0
1995	1	ORD	25307.0
1995	2	MDW	2703.0
1995	3	ORD	26348.0
1995	4	MDW	3003.0
1995	5	ORD	25968.0
1995	6	MDW	2159.0
1995	7	ORD	24318.0
1996	1	MDW	2802.0
1996	2	ORD	27821.0
1996	3	MDW	2681.0
1996	4	ORD	28698.0
1996	5	MDW	3133.0
1996	6	ORD	23679.0
1996	7	MDW	2530.0
1997	1	ORD	27916.0
1997	2	MDW	2423.0
1997	3	ORD	28272.0
1997	4	MDW	2737.0
1997	5	ORD	28360.0
1997	6	MDW	1900.0
1997	7	ORD	25654.0
1998	1	MDW	2912.0
1998	2	ORD	28946.0
1998	3	MDW	2811.0
1998	4	ORD	28295.0
1998	5	MDW	3319.0
1998	6	ORD	23868.0
1998	7	MDW	2623.0
1999	1	ORD	30034.0
1999	2	MDW	3293.0
1999	3	ORD	30379.0
1999	4	MDW	3759.0
1999	5	ORD	30297.0
1999	6	MDW	2490.0
1999	7	ORD	27414.0
2000	1	ORD	31346.0
2000	2	MDW	3420.0
2000	3	ORD	31478.0
2000	4	MDW	4023.0
2000	5	ORD	31087.0
2000	6	MDW	2718.0
2000	7	ORD	29027.0
2001	1	MDW	2452.0
2001	2	ORD	36232.0
2001	3	MDW	2733.0
2001	4	ORD	35769.0
2001	5	MDW	3305.0
2001	6	ORD	31026.0
2001	7	MDW	2654.0
2002	1	ORD	36266.0
2002	2	MDW	2978.0
2002	3	ORD	36283.0
2002	4	MDW	3310.0
2002	5	ORD	35307.0
2002	6	MDW	2288.0
2002	7	ORD	33069.0
2003	1	MDW	6253.0
2003	2	ORD	40963.0
2003	3	MDW	6005.0
2003	4	ORD	39854.0
2003	5	MDW	6386.0
2003	6	ORD	34545.0
2003	7	MDW	5644.0
2004	1	ORD	40328.0
2004	2	MDW	6781.0
2004	3	ORD	40715.0
2004	4	MDW	7204.0
2004	5	ORD	41095.0
2004	6	MDW	4501.0
2004	7	ORD	38001.0
2005	1	MDW	5786.0
2005	2	ORD	36480.0
2005	3	MDW	5957.0
2005	4	ORD	36225.0
2005	5	MDW	6609.0
2005	6	ORD	31838.0
2005	7	MDW	5552.0
2006	1	ORD	40017.0
2006	2	MDW	8838.0
2006	3	ORD	40778.0
2006	4	MDW	9224.0
2006	5	ORD	40702.0
2006	6	MDW	7158.0
2006	7	ORD	38904.0
2007	1	MDW	9587.0
2007	2	ORD	42052.0
2007	3	MDW	9779.0
2007	4	ORD	41344.0
2007	5	MDW	9690.0
2007	6	ORD	35132.0
2007	7	MDW	9103.0
2008	1	ORD	39387.0
2008	2	MDW	8911.0
2008	3	ORD	40050.0
2008	4	MDW	8614.0
2008	5	ORD	39537.0
2008	6	MDW	7113.0
2008	7	ORD	36998.0
