1	JFK	122474.0
2	LGA	217639.0
3	JFK	121728.0
4	LGA	216306.0
5	JFK	122870.0
6	LGA	157990.0
7	JFK	121026.0
1	LGA	214106.0
2	JFK	122064.0
3	LGA	217980.0
4	JFK	121956.0
5	LGA	216493.0
6	JFK	117886.0
7	LGA	188181.0
